YEAR,MES,CCAA_DESTINO,CONTINENTE_ORIGEN,PAIS_ORIGEN,TURISTAS,PERNOCTACIONES,ESTANCIA_MEDIA
2020,3,Castilla - La Mancha,America,Ecuador,52,524,10
2020,3,Castilla - La Mancha,America,Estados Unidos de America,1402,19240,13
2020,3,Castilla - La Mancha,America,Mexico,121,1030,8
2020,3,Castilla - La Mancha,America,Nicaragua,44,549,12
2020,3,Castilla - La Mancha,America,Paraguay,37,320,8
2020,3,Castilla - La Mancha,America,Peru,125,1443,11
2020,3,Castilla - La Mancha,America,Venezuela,89,1665,18
2020,3,Castilla y Leon,America,Argentina,161,1402,8
2020,3,Castilla y Leon,America,Bolivia,35,497,14
2020,3,Castilla y Leon,America,Brasil,416,4535,10
2020,3,Castilla y Leon,America,Canada,71,452,6
2020,3,Castilla y Leon,America,Chile,83,629,7
2020,3,Castilla y Leon,America,Colombia,450,5554,12
2020,3,Castilla y Leon,America,Ecuador,72,918,12
2020,3,Castilla y Leon,America,Estados Unidos de America,1971,28548,14
2020,3,Castilla y Leon,America,Mexico,230,2593,11
2020,3,Castilla y Leon,America,Panama,40,488,12
2020,3,Castilla y Leon,America,Paraguay,30,361,12
2020,3,Castilla y Leon,America,Peru,110,1244,11
2020,3,Castilla y Leon,America,Uruguay,67,727,10
2020,3,Castilla y Leon,America,Venezuela,81,1476,18
2020,3,Cataluna,America,Argentina,4213,33907,8
2020,3,Cataluna,America,Bolivia,112,1426,12
2020,3,Cataluna,America,Brasil,3235,27253,8
2020,3,Cataluna,America,Canada,1322,6944,5
2020,3,Cataluna,America,Chile,963,7448,7
2020,3,Cataluna,America,Colombia,2855,31318,11
2020,3,Cataluna,America,Costa Rica,79,667,8
2020,3,Cataluna,America,Ecuador,454,5406,11
2020,3,Cataluna,America,El Salvador,95,924,9
2020,3,Cataluna,America,Estados Unidos de America,26508,216409,8
2020,3,Cataluna,America,Guatemala,137,1324,9
2020,3,Cataluna,America,Honduras,227,1447,6
2020,3,Cataluna,America,Jamaica,55,257,4
2020,3,Cataluna,America,Mexico,3443,24338,7
2020,3,Cataluna,America,Nicaragua,101,1152,11
2020,3,Cataluna,America,Panama,165,1754,10
2020,3,Cataluna,America,Paraguay,214,2181,10
2020,3,Cataluna,America,Peru,1147,11348,9
2020,3,Cataluna,America,Republica Dominicana,123,1138,9
2020,3,Cataluna,America,Uruguay,433,3949,9
2020,3,Cataluna,America,Venezuela,484,8199,16
2020,3,Ceuta,America,Brasil,42,76,1
2020,3,Ceuta,America,Estados Unidos de America,302,966,3
2020,3,Comunidad Foral de Navarra,America,Argentina,38,388,10
2020,3,Comunidad Foral de Navarra,America,Brasil,91,1274,14
2020,3,Comunidad Foral de Navarra,America,Colombia,170,2108,12
2020,3,Comunidad Foral de Navarra,America,Ecuador,54,567,10
2020,3,Comunidad Foral de Navarra,America,Estados Unidos de America,480,7200,15
2020,3,Comunidad Foral de Navarra,America,Mexico,85,842,9
2020,3,Comunidad Foral de Navarra,America,Peru,56,801,14
2020,3,Comunidad de Madrid,America,Argentina,5928,38532,6
2020,3,Comunidad de Madrid,America,Bolivia,149,1445,9
2020,3,Comunidad de Madrid,America,Brasil,3246,21748,6
2020,3,Comunidad de Madrid,America,Canada,916,5588,6
2020,3,Comunidad de Madrid,America,Chile,1660,10126,6
2020,3,Comunidad de Madrid,America,Colombia,5088,42230,8
2020,3,Comunidad de Madrid,America,Costa Rica,220,1364,6
2020,3,Comunidad de Madrid,America,Cuba,34,235,6
2020,3,Comunidad de Madrid,America,Ecuador,1001,8509,8
2020,3,Comunidad de Madrid,America,El Salvador,161,1562,9
2020,3,Comunidad de Madrid,America,Estados Unidos de America,20797,193412,9
2020,3,Comunidad de Madrid,America,Guatemala,624,4306,6
2020,3,Comunidad de Madrid,America,Honduras,299,1645,5
2020,3,Comunidad de Madrid,America,Mexico,8318,55731,6
2020,3,Comunidad de Madrid,America,Nicaragua,240,2808,11
2020,3,Comunidad de Madrid,America,Panama,445,3872,8
2020,3,Comunidad de Madrid,America,Paraguay,599,4852,8
2020,3,Comunidad de Madrid,America,Peru,3300,22770,6
2020,3,Comunidad de Madrid,America,Republica Dominicana,226,1492,6
2020,3,Comunidad de Madrid,America,Uruguay,1376,5642,4
2020,3,Comunidad de Madrid,America,Venezuela,1329,21397,16
2020,3,Comunitat Valenciana,America,Argentina,795,8321,10
2020,3,Comunitat Valenciana,America,Bolivia,39,556,14
2020,3,Comunitat Valenciana,America,Brasil,645,8476,13
2020,3,Comunitat Valenciana,America,Canada,347,3008,8
2020,3,Comunitat Valenciana,America,Chile,163,1752,10
2020,3,Comunitat Valenciana,America,Colombia,1556,20131,12
2020,3,Comunitat Valenciana,America,Ecuador,192,2376,12
2020,3,Comunitat Valenciana,America,Estados Unidos de America,5480,68591,12
2020,3,Comunitat Valenciana,America,Honduras,38,231,6
2020,3,Comunitat Valenciana,America,Mexico,489,4811,9
2020,3,Comunitat Valenciana,America,Nicaragua,52,652,12
2020,3,Comunitat Valenciana,America,Panama,91,1464,16
2020,3,Comunitat Valenciana,America,Paraguay,52,438,8
2020,3,Comunitat Valenciana,America,Peru,152,1986,13
2020,3,Comunitat Valenciana,America,Republica Dominicana,32,266,8
2020,3,Comunitat Valenciana,America,Uruguay,184,1809,9
2020,3,Comunitat Valenciana,America,Venezuela,326,5990,18
2020,3,Extremadura,America,Brasil,283,1643,5
2020,3,Extremadura,America,Colombia,75,887,11
2020,3,Extremadura,America,Estados Unidos de America,482,7284,15
2020,3,Extremadura,America,Mexico,54,619,11
2020,3,Galicia,America,Argentina,230,2455,10
2020,3,Galicia,America,Brasil,741,8634,11
2020,3,Galicia,America,Canada,69,528,7
2020,3,Galicia,America,Chile,42,442,10
2020,3,Galicia,America,Colombia,328,4109,12
2020,3,Galicia,America,Ecuador,43,728,16
2020,3,Galicia,America,Estados Unidos de America,1699,23299,13
2020,3,Galicia,America,Mexico,340,3688,10
2020,3,Galicia,America,Panama,47,537,11
2020,3,Galicia,America,Peru,82,1064,13
2020,3,Galicia,America,Uruguay,123,1392,11
2020,3,Galicia,America,Venezuela,268,5324,19
2020,3,Illes Balears,America,Argentina,399,4229,10
2020,3,Illes Balears,America,Brasil,259,2979,11
2020,3,Illes Balears,America,Canada,156,1092,7
2020,3,Illes Balears,America,Chile,49,544,11
2020,3,Illes Balears,America,Colombia,512,6349,12
2020,3,Illes Balears,America,Ecuador,56,823,14
2020,3,Illes Balears,America,Estados Unidos de America,1691,17248,10
2020,3,Illes Balears,America,Mexico,140,1302,9
2020,3,Illes Balears,America,Paraguay,70,889,12
2020,3,Illes Balears,America,Peru,51,612,12
2020,3,Illes Balears,America,Uruguay,68,653,9
2020,3,La Rioja,America,Argentina,31,245,7
2020,3,La Rioja,America,Brasil,30,387,12
2020,3,La Rioja,America,Colombia,115,1530,13
2020,3,La Rioja,America,Estados Unidos de America,197,2561,13
2020,3,Pais Vasco,America,Argentina,195,1694,8
2020,3,Pais Vasco,America,Brasil,341,4115,12
2020,3,Pais Vasco,America,Canada,70,343,4
2020,3,Pais Vasco,America,Chile,74,784,10
2020,3,Pais Vasco,America,Colombia,555,6872,12
2020,3,Pais Vasco,America,Ecuador,53,545,10
2020,3,Pais Vasco,America,Estados Unidos de America,1744,21048,12
2020,3,Pais Vasco,America,Mexico,360,3726,10
2020,3,Pais Vasco,America,Nicaragua,275,3132,11
2020,3,Pais Vasco,America,Paraguay,55,728,13
2020,3,Pais Vasco,America,Peru,94,1073,11
2020,3,Pais Vasco,America,Venezuela,56,940,16
2020,3,Principado de Asturias,America,Argentina,68,578,8
2020,3,Principado de Asturias,America,Brasil,113,1616,14
2020,3,Principado de Asturias,America,Colombia,110,1628,14
2020,3,Principado de Asturias,America,Estados Unidos de America,507,8264,16
2020,3,Principado de Asturias,America,Mexico,130,1534,11
2020,3,Principado de Asturias,America,Venezuela,42,668,15
2020,3,Region de Murcia,America,Argentina,89,979,11
2020,3,Region de Murcia,America,Brasil,88,1153,13
2020,3,Region de Murcia,America,Canada,35,312,8
2020,3,Region de Murcia,America,Colombia,264,3406,12
2020,3,Region de Murcia,America,Ecuador,125,1700,13
2020,3,Region de Murcia,America,Estados Unidos de America,870,12354,14
2020,3,Region de Murcia,America,Guatemala,37,555,15
2020,3,Region de Murcia,America,Mexico,79,924,11
2020,3,Region de Murcia,America,Nicaragua,86,1066,12
2020,3,Region de Murcia,America,Venezuela,32,432,13
2020,4,Andalucia,America,Argentina,456,5246,11
2020,4,Andalucia,America,Brasil,607,6888,11
2020,4,Andalucia,America,Canada,70,570,8
2020,4,Andalucia,America,Chile,81,796,9
2020,4,Andalucia,America,Colombia,633,9224,14
2020,4,Andalucia,America,Ecuador,48,846,17
2020,4,Andalucia,America,Estados Unidos de America,20294,148516,7
2020,4,Andalucia,America,Honduras,31,239,7
2020,4,Andalucia,America,Mexico,469,5582,11
2020,4,Andalucia,America,Nicaragua,218,2238,10
2020,4,Andalucia,America,Panama,60,725,12
2020,4,Andalucia,America,Paraguay,95,1365,14
2020,4,Andalucia,America,Peru,107,1369,12
2020,4,Andalucia,America,Republica Dominicana,30,243,8
2020,4,Andalucia,America,Uruguay,46,312,6
2020,4,Andalucia,America,Venezuela,183,3279,17
2020,4,Aragon,America,Argentina,31,261,8
2020,4,Aragon,America,Brasil,41,489,11
2020,4,Aragon,America,Colombia,176,2474,14
2020,4,Aragon,America,Estados Unidos de America,589,11706,19
2020,4,Aragon,America,Mexico,54,560,10
2020,4,Aragon,America,Nicaragua,117,1411,12
2020,4,Aragon,America,Peru,31,492,15
2020,4,Aragon,America,Venezuela,47,1053,22
2020,4,Canarias,America,Argentina,239,1840,7
2020,4,Canarias,America,Brasil,232,1216,5
2020,4,Canarias,America,Canada,38,438,11
2020,4,Canarias,America,Colombia,422,5811,13
2020,4,Canarias,America,Estados Unidos de America,1221,18460,15
2020,4,Canarias,America,Mexico,56,708,12
2020,4,Canarias,America,Peru,35,364,10
2020,4,Canarias,America,Uruguay,124,658,5
2020,4,Canarias,America,Venezuela,308,5439,17
2020,4,Cantabria,America,Brasil,33,521,15
2020,4,Cantabria,America,Colombia,70,966,13
2020,4,Cantabria,America,Estados Unidos de America,142,3025,21
2020,4,Cantabria,America,Mexico,39,484,12
2020,4,Cantabria,America,Peru,35,532,15
2020,4,Castilla - La Mancha,America,Brasil,54,1005,18
2020,4,Castilla - La Mancha,America,Colombia,296,4559,15
2020,4,Castilla - La Mancha,America,Ecuador,30,585,19
2020,4,Castilla - La Mancha,America,Estados Unidos de America,660,13942,21
2020,4,Castilla - La Mancha,America,Mexico,35,433,12
2020,4,Castilla - La Mancha,America,Peru,50,769,15
2020,4,Castilla - La Mancha,America,Venezuela,61,1403,23
2020,4,Castilla y Leon,America,Argentina,55,596,10
2020,4,Castilla y Leon,America,Brasil,136,1894,13
2020,4,Castilla y Leon,America,Chile,42,544,13
2020,4,Castilla y Leon,America,Colombia,250,3511,14
2020,4,Castilla y Leon,America,Ecuador,54,1053,19
2020,4,Castilla y Leon,America,Estados Unidos de America,912,21554,23
2020,4,Castilla y Leon,America,Mexico,127,1531,12
2020,4,Castilla y Leon,America,Peru,57,1052,18
2020,4,Castilla y Leon,America,Venezuela,63,1554,24
2020,4,Cataluna,America,Argentina,954,11574,12
2020,4,Cataluna,America,Bolivia,72,889,12
2020,4,Cataluna,America,Brasil,633,8109,12
2020,4,Cataluna,America,Canada,70,1071,15
2020,4,Cataluna,America,Chile,219,2466,11
2020,4,Cataluna,America,Colombia,1281,18736,14
2020,4,Cataluna,America,Ecuador,208,2796,13
2020,4,Cataluna,America,El Salvador,55,630,11
2020,4,Cataluna,America,Estados Unidos de America,3937,68123,17
2020,4,Cataluna,America,Guatemala,35,493,14
2020,4,Cataluna,America,Honduras,211,2052,9
2020,4,Cataluna,America,Mexico,721,8153,11
2020,4,Cataluna,America,Nicaragua,72,742,10
2020,4,Cataluna,America,Panama,54,739,13
2020,4,Cataluna,America,Paraguay,134,2073,15
2020,4,Cataluna,America,Peru,351,4341,12
2020,4,Cataluna,America,Republica Dominicana,92,1003,10
2020,4,Cataluna,America,Uruguay,140,1467,10
2020,4,Cataluna,America,Venezuela,369,7004,19
2020,4,Comunidad Foral de Navarra,America,Brasil,43,490,11
2020,4,Comunidad Foral de Navarra,America,Colombia,120,1620,13
2020,4,Comunidad Foral de Navarra,America,Ecuador,53,551,10
2020,4,Comunidad Foral de Navarra,America,Estados Unidos de America,208,4597,22
2020,4,Comunidad Foral de Navarra,America,Mexico,36,454,12
2020,4,Comunidad de Madrid,America,Argentina,601,7152,11
2020,4,Comunidad de Madrid,America,Bolivia,53,647,12
2020,4,Comunidad de Madrid,America,Brasil,437,6162,14
2020,4,Comunidad de Madrid,America,Canada,46,506,11
2020,4,Comunidad de Madrid,America,Chile,193,2220,11
2020,4,Comunidad de Madrid,America,Colombia,1555,23170,14
2020,4,Comunidad de Madrid,America,Ecuador,346,4948,14
2020,4,Comunidad de Madrid,America,El Salvador,74,1051,14
2020,4,Comunidad de Madrid,America,Estados Unidos de America,3570,59262,16
2020,4,Comunidad de Madrid,America,Guatemala,81,940,11
2020,4,Comunidad de Madrid,America,Honduras,157,1382,8
2020,4,Comunidad de Madrid,America,Mexico,1138,12290,10
2020,4,Comunidad de Madrid,America,Nicaragua,162,1831,11
2020,4,Comunidad de Madrid,America,Panama,68,830,12
2020,4,Comunidad de Madrid,America,Paraguay,264,3775,14
2020,4,Comunidad de Madrid,America,Peru,677,8801,13
2020,4,Comunidad de Madrid,America,Republica Dominicana,100,1190,11
2020,4,Comunidad de Madrid,America,Uruguay,67,931,13
2020,4,Comunidad de Madrid,America,Venezuela,894,16003,17
2020,4,Comunitat Valenciana,America,Argentina,319,3792,11
2020,4,Comunitat Valenciana,America,Brasil,308,4393,14
2020,4,Comunitat Valenciana,America,Canada,38,472,12
2020,4,Comunitat Valenciana,America,Chile,66,751,11
2020,4,Comunitat Valenciana,America,Colombia,1040,15366,14
2020,4,Comunitat Valenciana,America,Ecuador,119,1772,14
2020,4,Comunitat Valenciana,America,Estados Unidos de America,2672,43360,16
2020,4,Comunitat Valenciana,America,Honduras,49,428,8
2020,4,Comunitat Valenciana,America,Mexico,218,2582,11
2020,4,Comunitat Valenciana,America,Nicaragua,37,248,6
2020,4,Comunitat Valenciana,America,Panama,35,374,10
2020,4,Comunitat Valenciana,America,Paraguay,30,487,16
2020,4,Comunitat Valenciana,America,Peru,73,897,12
2020,4,Comunitat Valenciana,America,Uruguay,57,651,11
2020,4,Comunitat Valenciana,America,Venezuela,259,4834,18
2020,4,Extremadura,America,Brasil,45,756,16
2020,4,Extremadura,America,Colombia,32,387,12
2020,4,Extremadura,America,Estados Unidos de America,266,6274,23
2020,4,Galicia,America,Argentina,83,1116,13
2020,4,Galicia,America,Brasil,307,4369,14
2020,4,Galicia,America,Colombia,221,3182,14
2020,4,Galicia,America,Estados Unidos de America,932,16075,17
2020,4,Galicia,America,Mexico,161,1779,11
2020,4,Galicia,America,Peru,44,608,13
2020,4,Galicia,America,Uruguay,38,576,15
2020,4,Galicia,America,Venezuela,217,4184,19
2020,4,Illes Balears,America,Argentina,245,2989,12
2020,4,Illes Balears,America,Brasil,127,1753,13
2020,4,Illes Balears,America,Colombia,353,5260,14
2020,4,Illes Balears,America,Estados Unidos de America,684,12791,18
2020,4,Illes Balears,America,Mexico,59,761,12
2020,4,Illes Balears,America,Paraguay,58,760,13
2020,4,Illes Balears,America,Uruguay,33,389,11
2020,4,La Rioja,America,Colombia,65,852,13
2020,4,La Rioja,America,Estados Unidos de America,68,1367,20
2020,4,Pais Vasco,America,Argentina,62,694,11
2020,4,Pais Vasco,America,Brasil,108,1236,11
2020,4,Pais Vasco,America,Colombia,315,4494,14
2020,4,Pais Vasco,America,Ecuador,30,621,20
2020,4,Pais Vasco,America,Estados Unidos de America,631,12819,20
2020,4,Pais Vasco,America,Mexico,126,1482,11
2020,4,Pais Vasco,America,Nicaragua,177,1746,9
2020,4,Pais Vasco,America,Paraguay,34,542,15
2020,4,Pais Vasco,America,Venezuela,56,1111,19
2020,4,Principado de Asturias,America,Argentina,40,540,13
2020,4,Principado de Asturias,America,Brasil,48,518,10
2020,4,Principado de Asturias,America,Colombia,58,800,13
2020,4,Principado de Asturias,America,Estados Unidos de America,223,4772,21
2020,4,Principado de Asturias,America,Mexico,73,723,9
2020,4,Region de Murcia,America,Argentina,41,422,10
2020,4,Region de Murcia,America,Brasil,54,697,12
2020,4,Region de Murcia,America,Colombia,215,3225,15
2020,4,Region de Murcia,America,Ecuador,105,1481,14
2020,4,Region de Murcia,America,Estados Unidos de America,586,9962,17
2020,4,Region de Murcia,America,Mexico,32,282,8
2020,4,Region de Murcia,America,Nicaragua,63,819,13
2020,5,Andalucia,America,Argentina,455,6292,13
2020,5,Andalucia,America,Brasil,586,6846,11
2020,5,Andalucia,America,Canada,59,533,9
2020,5,Andalucia,America,Chile,83,1017,12
2020,5,Andalucia,America,Colombia,574,7289,12
2020,5,Andalucia,America,Ecuador,70,1098,15
2020,5,Andalucia,America,El Salvador,31,427,13
2020,5,Andalucia,America,Estados Unidos de America,19542,133452,6
2020,5,Andalucia,America,Mexico,503,4558,9
2020,5,Andalucia,America,Nicaragua,237,2721,11
2020,5,Andalucia,America,Panama,54,740,13
2020,5,Andalucia,America,Paraguay,104,1417,13
2020,5,Andalucia,America,Peru,124,1588,12
2020,5,Andalucia,America,Uruguay,36,460,12
2020,5,Andalucia,America,Venezuela,294,5777,19
2020,5,Aragon,America,Argentina,40,351,8
2020,5,Aragon,America,Brasil,39,536,13
2020,5,Aragon,America,Colombia,168,2460,14
2020,5,Aragon,America,Estados Unidos de America,661,9836,14
2020,5,Aragon,America,Mexico,48,518,10
2020,5,Aragon,America,Nicaragua,102,1271,12
2020,5,Aragon,America,Venezuela,55,1028,18
2020,5,Canarias,America,Argentina,202,1931,9
2020,5,Canarias,America,Brasil,183,812,4
2020,5,Canarias,America,Canada,39,386,9
2020,5,Canarias,America,Colombia,415,5448,13
2020,5,Canarias,America,Estados Unidos de America,1313,14568,11
2020,5,Canarias,America,Mexico,50,617,12
2020,5,Canarias,America,Uruguay,63,721,11
2020,5,Canarias,America,Venezuela,453,7954,17
2020,5,Cantabria,America,Brasil,30,504,16
2020,5,Cantabria,America,Colombia,88,1170,13
2020,5,Cantabria,America,Estados Unidos de America,167,2689,16
2020,5,Cantabria,America,Mexico,41,447,10
2020,5,Castilla - La Mancha,America,Brasil,59,1063,18
2020,5,Castilla - La Mancha,America,Colombia,271,3974,14
2020,5,Castilla - La Mancha,America,Ecuador,30,429,14
2020,5,Castilla - La Mancha,America,Estados Unidos de America,740,12740,17
2020,5,Castilla - La Mancha,America,Mexico,37,373,10
2020,5,Castilla - La Mancha,America,Peru,56,836,14
2020,5,Castilla - La Mancha,America,Venezuela,88,1816,20
2020,5,Castilla y Leon,America,Argentina,61,817,13
2020,5,Castilla y Leon,America,Brasil,144,1863,12
2020,5,Castilla y Leon,America,Chile,40,519,13
2020,5,Castilla y Leon,America,Colombia,241,3330,13
2020,5,Castilla y Leon,America,Ecuador,54,846,15
2020,5,Castilla y Leon,America,Estados Unidos de America,906,15628,17
2020,5,Castilla y Leon,America,Mexico,101,1221,12
2020,5,Castilla y Leon,America,Peru,63,993,15
2020,5,Castilla y Leon,America,Venezuela,115,2800,24
2020,5,Cataluna,America,Argentina,1062,13807,13
2020,5,Cataluna,America,Bolivia,63,758,12
2020,5,Cataluna,America,Brasil,610,8636,14
2020,5,Cataluna,America,Canada,62,658,10
2020,5,Cataluna,America,Chile,201,1864,9
2020,5,Cataluna,America,Colombia,1311,17171,13
2020,5,Cataluna,America,Costa Rica,31,463,14
2020,5,Cataluna,America,Ecuador,220,3052,13
2020,5,Cataluna,America,El Salvador,51,652,12
2020,5,Cataluna,America,Estados Unidos de America,4555,63872,14
2020,5,Cataluna,America,Honduras,201,2213,11
2020,5,Cataluna,America,Mexico,839,9725,11
2020,5,Cataluna,America,Nicaragua,70,959,13
2020,5,Cataluna,America,Panama,61,898,14
2020,5,Cataluna,America,Paraguay,153,2226,14
